Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Churn_Label,Tenure_Bucket,Total_Addon_Services,Avg_Monthly_Revenue,Extra_Charges_Total,Extra_Charge_Ratio,Refund_Ratio,Is_Long_Term_Contract,Has_Value_Deal,Is_High_Spender,Has_Referrals,Is_Senior,Customer_Category
16364-TEL,Female,35,No,Telangana,2,12,Deal 3,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.45,790.0,0.0,0,1419.21,2209.21,Stayed,,,0,7-12mo,0,184.10083333333333,1419.21,0.6424061089710802,0.0,1,1,0,1,0,Medium-Risk
83263-TEL,Female,82,No,Telangana,10,1,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,101.3,5779.6,0.0,0,2102.73,7882.33,Stayed,,,0,0-6mo,6,7882.33,2102.73,0.266765030137028,0.0,1,1,1,1,1,Premium-Ready
14750-KAR,Female,77,Yes,Karnataka,15,31,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.1,713.6,0.0,0,312.08,1025.68,Stayed,,,0,25-48mo,3,33.086451612903225,312.08,0.30426643787536073,0.0,0,0,0,1,1,Loyal
72122-TAM,Male,50,Yes,Tamil Nadu,12,30,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,71.5,4576.3,0.0,70,1137.15,5783.45,Stayed,,,0,25-48mo,4,192.78166666666667,1207.15,0.20872489603956118,0.0,1,1,0,1,0,Premium-Ready
86596-PUD,Female,47,Yes,Puducherry,10,33,Deal 2,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,61.45,3751.15,0.0,0,0.0,3751.15,Stayed,,,0,25-48mo,7,113.67121212121212,0.0,0.0,0.0,1,1,0,1,0,Premium-Ready
59649-UTT,Female,39,Yes,Uttar Pradesh,5,20,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.8,19.8,0.0,0,9.66,29.46,Churned,Price,Long distance charges,1,13-24mo,0,1.473,9.66,0.32790224032586557,0.0,0,0,0,1,0,High-Risk
12622-MAD,Female,34,No,Madhya Pradesh,15,36,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,19.35,1033.0,29.5,0,894.0,1897.5,Stayed,,,0,25-48mo,0,52.708333333333336,894.0,0.47114624505928854,0.015546772068511199,1,0,0,1,0,Loyal
64780-JAM,Male,76,Yes,Jammu & Kashmir,12,24,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.95,214.75,0.0,0,324.94,539.69,Churned,Competitor,Competitor made better offer,1,13-24mo,0,22.487083333333334,324.94,0.6020863829235301,0.0,0,0,0,1,1,High-Risk
23044-AND,Female,42,No,Andhra Pradesh,4,4,No Deal,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,70.4,809.25,0.0,0,478.45,1287.7,Stayed,,,0,0-6mo,0,321.925,478.45,0.37155393336957365,0.0,1,0,0,1,0,Medium-Risk
71858-KAR,Female,37,No,Karnataka,8,20,Deal 5,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.15,20.15,0.0,0,21.59,41.74,Churned,Attitude,Attitude of support person,1,13-24mo,0,2.087,21.59,0.5172496406324868,0.0,0,1,0,1,0,High-Risk
22972-MAD,Female,34,No,Madhya Pradesh,3,12,No Deal,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,80.2,5714.2,0.0,0,3536.64,9250.84,Stayed,,,0,7-12mo,6,770.9033333333333,3536.64,0.3823047420558565,0.0,1,0,0,1,0,Premium-Ready
98252-MAH,Female,77,Yes,Maharashtra,3,5,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,98.65,2862.75,0.0,0,608.42,3471.17,Churned,Attitude,Attitude of support person,1,0-6mo,4,694.234,608.42,0.1752780762682323,0.0,0,0,1,1,1,High-Risk
32821-TAM,Male,27,No,Tamil Nadu,11,15,Deal 3,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,70.9,1964.6,0.0,0,836.07,2800.67,Stayed,,,0,13-24mo,5,186.71133333333333,836.07,0.29852499580457537,0.0,1,1,0,1,0,Loyal
26882-KER,Female,55,Yes,Kerala,8,23,Deal 5,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.35,126.05,0.0,0,158.8,284.85,Churned,Competitor,Competitor made better offer,1,13-24mo,0,12.384782608695653,158.8,0.5574863963489556,0.0,0,1,0,1,0,High-Risk
56718-UTT,Male,34,No,Uttar Pradesh,2,34,No Deal,No,No,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,41.6,470.6,0.0,0,0.0,470.6,Churned,Competitor,Competitor offered higher download speeds,1,25-48mo,3,13.841176470588236,0.0,0.0,0.0,1,0,0,1,0,High-Risk
27757-HAR,Male,46,Yes,Haryana,11,6,No Deal,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.7,3770.0,0.0,0,2616.3,6386.3,Stayed,,,0,0-6mo,4,1064.3833333333334,2616.3,0.40967383304887023,0.0,1,0,0,1,0,Premium-Ready
64904-TAM,Female,67,No,Tamil Nadu,7,19,No Deal,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank Withdrawal,89.85,4287.2,0.0,0,2338.28,6625.48,Stayed,,,0,13-24mo,4,348.7094736842105,2338.28,0.3529223543048957,0.0,1,0,1,1,1,Premium-Ready
52308-RAJ,Male,78,No,Rajasthan,5,8,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,109.7,7898.45,0.0,0,1997.28,9895.73,Stayed,,,0,7-12mo,7,1236.96625,1997.28,0.20183250755628943,0.0,1,0,1,1,1,Premium-Ready
57776-WES,Male,25,Yes,West Bengal,7,27,No Deal,Yes,Yes,Yes,Cable,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.35,661.25,0.0,10,285.03,956.28,Churned,Dissatisfaction,Network reliability,1,25-48mo,1,35.41777777777778,295.03,0.3085184255657339,0.0,0,0,0,1,0,High-Risk
32749-UTT,Female,58,No,Uttar Pradesh,13,12,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,94.6,0.0,0,1.17,95.77,Churned,Other,Don't know,1,7-12mo,4,7.980833333333333,1.17,0.012216769343218126,0.0,0,0,1,1,0,High-Risk
29485-MAD,Female,43,No,Madhya Pradesh,7,28,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,86.55,2697.4,0.0,0,1034.78,3732.18,Churned,Attitude,Attitude of support person,1,25-48mo,2,133.29214285714286,1034.78,0.2772588674715582,0.0,0,0,0,1,0,High-Risk
44700-DEL,Female,48,No,Delhi,10,19,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.6,84.6,0.0,0,7.34,91.94,Joined,,,0,13-24mo,1,4.838947368421053,7.34,0.07983467478790515,0.0,0,1,0,1,0,Medium-Risk
61407-MAH,Female,79,Yes,Maharashtra,12,18,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.55,5794.65,0.0,0,2732.8,8527.45,Churned,Competitor,Competitor offered higher download speeds,1,13-24mo,5,473.74722222222226,2732.8,0.3204709496977408,0.0,1,1,1,1,1,High-Risk
81665-MAH,Male,50,No,Maharashtra,3,26,Deal 1,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,68.95,4858.7,0.0,0,1586.9,6445.6,Stayed,,,0,25-48mo,4,247.90769230769232,1586.9,0.2461989574283232,0.0,1,1,0,1,0,Premium-Ready
59500-HAR,Male,65,No,Haryana,7,17,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,90.45,5044.8,12.48,0,1250.7,6283.02,Stayed,,,0,13-24mo,4,369.5894117647059,1250.7,0.19906032449363523,0.0019863059484133425,1,0,1,1,1,Premium-Ready
19956-AND,Male,26,Yes,Andhra Pradesh,14,31,No Deal,Yes,No,Yes,DSL,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,53.4,188.7,0.0,0,143.04,331.74,Churned,Other,Don't know,1,25-48mo,3,10.701290322580645,143.04,0.4311810453969976,0.0,0,0,0,1,0,High-Risk
12149-JAM,Female,66,Yes,Jammu & Kashmir,7,26,Deal 5,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,453.75,0.0,0,184.4,638.15,Churned,Competitor,Competitor made better offer,1,25-48mo,3,24.54423076923077,184.4,0.2889602757972264,0.0,0,1,0,1,1,High-Risk
68542-TEL,Male,52,Yes,Telangana,15,14,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.65,220.1,0.0,0,118.14,338.24,Churned,Competitor,Competitor offered higher download speeds,1,13-24mo,1,24.16,118.14,0.3492786187322611,0.0,0,1,0,1,0,High-Risk
77534-MAD,Female,22,No,Madhya Pradesh,11,7,Deal 3,Yes,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,73.5,1905.7,17.03,70,887.12,2845.79,Stayed,,,0,7-12mo,5,406.5414285714286,957.12,0.33632840090098004,0.0059842785307419035,1,1,0,1,0,Loyal
36361-MAD,Female,35,Yes,Madhya Pradesh,1,35,No Deal,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.8,1679.65,29.29,0,30.5,1680.86,Stayed,,,0,25-48mo,5,48.02457142857143,30.5,0.018145473150649072,0.01742560356008234,0,0,0,1,0,Loyal
12337-MAH,Male,28,No,Maharashtra,11,8,Deal 4,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,58.6,939.7,0.0,0,221.85,1161.55,Churned,Dissatisfaction,Service dissatisfaction,1,7-12mo,3,145.19375,221.85,0.19099479144246911,0.0,0,1,0,1,0,High-Risk
49740-AND,Female,49,Yes,Andhra Pradesh,2,28,No Deal,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,49.2,1498.55,0.0,100,37.2,1635.75,Stayed,,,0,25-48mo,1,58.419642857142854,137.2,0.08387589790615925,0.0,0,0,0,1,0,Medium-Risk
25517-RAJ,Female,40,No,Rajasthan,4,10,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,91.45,171.45,0.0,10,98.82,280.27,Joined,,,0,7-12mo,2,28.026999999999997,108.82,0.3882684554179898,0.0,0,0,1,1,0,Medium-Risk
36423-MAH,Male,66,Yes,Maharashtra,3,17,No Deal,Yes,No,Yes,Cable,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,53.55,53.55,0.0,0,1.59,55.14,Churned,Price,Lack of affordable download/upload speed,1,13-24mo,2,3.243529411764706,1.59,0.02883569096844396,0.0,0,0,0,1,1,High-Risk
55275-MAH,Female,52,Yes,Maharashtra,2,29,No Deal,Yes,Yes,Yes,Cable,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,56.25,969.85,0.0,30,608.4,1608.25,Stayed,,,0,25-48mo,1,55.456896551724135,638.4,0.39695321001088135,0.0,0,0,0,1,0,Medium-Risk
25733-HAR,Female,80,No,Haryana,8,33,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,No,One Year,Yes,Credit Card,95.5,181.65,0.0,10,66.2,257.85,Joined,,,0,25-48mo,3,7.813636363636364,76.2,0.29552065154159396,0.0,1,1,1,1,1,Loyal
66037-ODI,Female,59,No,Odisha,4,9,Deal 4,Yes,No,Yes,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,71.95,923.85,10.47,0,138.58,1051.96,Stayed,,,0,7-12mo,5,116.88444444444445,138.58,0.13173504695996047,0.009952849918247842,0,1,0,1,0,Medium-Risk
83239-MAH,Female,44,No,Maharashtra,3,30,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.1,780.1,45.6,0,1254.8,1989.3,Stayed,,,0,25-48mo,0,66.31,1254.8,0.6307746443472578,0.022922636103151865,1,0,0,1,0,Loyal
25265-MAD,Female,67,Yes,Madhya Pradesh,9,21,Deal 4,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.65,330.6,0.0,0,410.55,741.15,Stayed,,,0,13-24mo,0,35.292857142857144,410.55,0.5539364501113135,0.0,1,1,0,1,1,Medium-Risk
67887-ODI,Female,59,Yes,Odisha,3,27,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.9,199.45,0.0,0,238.4,437.85,Stayed,,,0,25-48mo,0,16.21666666666667,238.4,0.544478702752084,0.0,0,0,0,1,0,Medium-Risk
39078-MAH,Male,61,No,Maharashtra,5,13,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.9,6241.35,0.0,0,2106.94,8348.29,Stayed,,,0,13-24mo,5,642.176153846154,2106.94,0.25237982868347886,0.0,1,0,1,1,1,Premium-Ready
78828-AND,Male,54,Yes,Andhra Pradesh,1,33,No Deal,Yes,Yes,Yes,Cable,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.45,1611.65,0.0,0,916.38,2528.03,Stayed,,,0,25-48mo,3,76.6069696969697,916.38,0.36248778693290823,0.0,0,0,0,1,0,Loyal
26055-KAR,Female,62,No,Karnataka,1,12,Deal 2,No,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,37.7,2288.7,0.0,0,0.0,2288.7,Stayed,,,0,7-12mo,4,190.725,0.0,0.0,0.0,1,1,0,1,1,Loyal
45159-WES,Male,36,Yes,West Bengal,8,33,Deal 2,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,One Year,Yes,Credit Card,66.15,4392.5,0.0,0,2397.44,6789.94,Stayed,,,0,25-48mo,3,205.75575757575757,2397.44,0.35308706704330234,0.0,1,1,0,1,0,Premium-Ready
53549-AND,Female,60,Yes,Andhra Pradesh,4,6,No Deal,Yes,No,Yes,Cable,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.55,1646.45,0.0,0,1091.16,2737.61,Stayed,,,0,0-6mo,3,456.2683333333334,1091.16,0.3985812442239764,0.0,0,0,0,1,1,Medium-Risk
86781-PUN,Female,33,No,Punjab,5,36,Deal 4,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.25,180.3,0.0,0,319.11,499.41,Churned,Attitude,Attitude of support person,1,25-48mo,0,13.8725,319.11,0.6389739893073827,0.0,0,1,0,1,0,High-Risk
81203-UTT,Male,26,Yes,Uttar Pradesh,14,5,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.7,3410.0,0.0,0,1453.16,4863.16,Stayed,,,0,0-6mo,5,972.632,1453.16,0.2988098273550531,0.0,0,0,1,1,0,Medium-Risk
77850-MAH,Female,75,No,Maharashtra,8,26,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.9,2659.45,0.0,0,1496.52,4155.97,Stayed,,,0,25-48mo,1,159.845,1496.52,0.3600892210482751,0.0,1,1,0,1,1,Premium-Ready
23533-GUJ,Female,43,Yes,Gujarat,7,7,Deal 3,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,49.2,1701.65,0.0,0,0.0,1701.65,Stayed,,,0,7-12mo,5,243.09285714285716,0.0,0.0,0.0,0,1,0,1,0,Medium-Risk
14730-UTT,Male,46,Yes,Uttar Pradesh,10,3,Deal 4,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26.25,605.9,0.0,0,116.16,722.06,Stayed,,,0,0-6mo,0,240.68666666666664,116.16,0.16087305764063928,0.0,1,1,0,1,0,Medium-Risk
33391-MAH,Female,35,Yes,Maharashtra,5,11,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.95,355.2,0.0,40,193.28,588.48,Churned,Dissatisfaction,Network reliability,1,7-12mo,3,53.49818181818182,233.28,0.39641109298531807,0.0,0,0,0,1,0,High-Risk
12370-JAM,Female,49,Yes,Jammu & Kashmir,2,29,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.95,381.3,0.0,0,16.56,397.86,Churned,Competitor,Competitor made better offer,1,25-48mo,3,13.719310344827587,16.56,0.041622681345196796,0.0,0,0,0,1,0,High-Risk
21541-MAH,Female,52,Yes,Maharashtra,12,21,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.0,817.95,0.0,0,1513.6,2331.55,Stayed,,,0,13-24mo,0,111.02619047619048,1513.6,0.6491818747185348,0.0,1,0,0,1,0,Medium-Risk
88203-ASS,Female,33,Yes,Assam,13,36,Deal 1,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,70.4,1458.1,35.44,0,2224.6,3647.26,Stayed,,,0,25-48mo,0,101.31277777777778,2224.6,0.6099373228121932,0.009716883359014711,1,1,0,1,0,Premium-Ready
59028-WES,Female,28,Yes,West Bengal,6,15,Deal 4,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,One Year,No,Credit Card,65.6,1010.0,0.0,0,301.65,1311.65,Stayed,,,0,13-24mo,6,87.44333333333334,301.65,0.22997750924408183,0.0,1,1,0,1,0,Loyal
79342-KAR,Female,39,Yes,Karnataka,5,22,No Deal,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.4,195.65,0.0,0,114.15,309.8,Joined,,,0,13-24mo,4,14.081818181818182,114.15,0.368463524854745,0.0,0,0,0,1,0,Loyal
37116-HAR,Female,63,No,Haryana,6,15,No Deal,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.4,340.25,0.0,0,35.91,376.16,Churned,Other,Don't know,1,13-24mo,2,25.077333333333335,35.91,0.09546469587409612,0.0,0,0,0,1,1,High-Risk
64348-TEL,Female,66,Yes,Telangana,2,35,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.4,3496.3,0.0,0,1389.15,4885.45,Churned,Competitor,Competitor offered more data,1,25-48mo,4,139.5842857142857,1389.15,0.28434432856748104,0.0,0,1,1,1,1,High-Risk
25564-KER,Female,37,No,Kerala,14,9,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.6,80.55,0.0,0,60.38,140.93,Churned,Price,Lack of affordable download/upload speed,1,7-12mo,1,15.658888888888889,60.38,0.428439650890513,0.0,0,1,0,1,0,High-Risk
71550-RAJ,Female,53,No,Rajasthan,10,31,Deal 3,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.85,535.05,0.0,0,58.0,593.05,Stayed,,,0,25-48mo,0,19.13064516129032,58.0,0.097799511002445,0.0,1,1,0,1,0,Loyal
95430-JAM,Male,33,No,Jammu & Kashmir,7,19,Deal 1,No,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,63.7,4464.8,0.0,0,0.0,4464.8,Stayed,,,0,13-24mo,8,234.98947368421054,0.0,0.0,0.0,1,1,0,1,0,Premium-Ready
66919-JAM,Female,47,No,Jammu & Kashmir,11,34,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,94.55,2724.6,0.0,0,299.43,3024.03,Churned,Competitor,Competitor made better offer,1,25-48mo,4,88.94205882352942,299.43,0.09901687483259095,0.0,0,0,1,1,0,High-Risk
11179-MAH,Male,35,No,Maharashtra,10,12,No Deal,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.4,5969.3,0.0,0,219.39,6188.69,Stayed,,,0,7-12mo,8,515.7241666666666,219.39,0.035450151809187404,0.0,1,0,0,1,0,Premium-Ready
99821-ODI,Female,56,No,Odisha,12,9,No Deal,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,One Year,No,Credit Card,74.65,2308.6,0.0,50,126.6,2485.2,Stayed,,,0,7-12mo,5,276.1333333333333,176.6,0.07106067922098826,0.0,1,0,0,1,0,Loyal
12210-AND,Male,66,No,Andhra Pradesh,9,31,No Deal,No,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,34.3,577.15,0.0,0,0.0,577.15,Stayed,,,0,25-48mo,3,18.61774193548387,0.0,0.0,0.0,0,0,0,1,1,Loyal
83137-RAJ,Male,59,Yes,Rajasthan,15,26,Deal 2,Yes,Yes,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.15,1402.25,29.41,0,2109.52,3482.36,Stayed,,,0,25-48mo,0,133.93692307692308,2109.52,0.6057730964058856,0.008445422070090398,1,1,0,1,0,Loyal
87100-WES,Female,25,Yes,West Bengal,0,23,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.85,720.05,0.0,0,453.96,1174.01,Stayed,,,0,13-24mo,0,51.04391304347826,453.96,0.3866747301982095,0.0,1,0,0,0,0,Medium-Risk
99898-MAH,Female,39,No,Maharashtra,2,14,No Deal,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,65.2,3687.85,0.0,0,87.78,3775.63,Stayed,,,0,13-24mo,4,269.6878571428571,87.78,0.02324910015017361,0.0,0,0,0,1,0,Loyal
74804-WES,Female,46,No,West Bengal,0,5,No Deal,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,69.6,207.4,0.0,20,86.91,314.31,Joined,,,0,0-6mo,0,62.862,106.91,0.3401418981260539,0.0,0,0,0,0,0,Medium-Risk
29920-TAM,Female,29,No,Tamil Nadu,13,1,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.7,5138.1,0.0,0,2305.68,7443.78,Stayed,,,0,0-6mo,6,7443.78,2305.68,0.30974585492854434,0.0,0,0,1,1,0,Medium-Risk
45561-MAH,Female,44,Yes,Maharashtra,6,7,Deal 5,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.0,40.9,0.0,0,86.54,127.44,Joined,,,0,7-12mo,0,18.205714285714286,86.54,0.6790646578782172,0.0,0,1,0,1,0,Medium-Risk
62038-RAJ,Male,46,Yes,Rajasthan,6,34,No Deal,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.1,382.8,0.0,0,0.0,382.8,Stayed,,,0,25-48mo,1,11.258823529411766,0.0,0.0,0.0,0,0,0,1,0,Medium-Risk
39603-RAJ,Female,81,Yes,Rajasthan,10,7,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.35,75.35,0.0,0,28.49,103.84,Churned,Attitude,Attitude of support person,1,7-12mo,1,14.834285714285715,28.49,0.274364406779661,0.0,0,0,0,1,1,High-Risk
38411-AND,Male,61,No,Andhra Pradesh,8,4,No Deal,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.9,6503.2,0.0,0,1337.56,7840.76,Stayed,,,0,0-6mo,4,1960.19,1337.56,0.17059060601268244,0.0,0,0,1,1,1,Medium-Risk
65829-HAR,Male,42,Yes,Haryana,3,33,No Deal,Yes,No,No,No Internet,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.75,1118.8,0.0,0,2207.61,3326.41,Stayed,,,0,25-48mo,0,100.80030303030303,2207.61,0.6636614247792666,0.0,1,0,0,1,0,Loyal
96820-RAJ,Male,43,Yes,Rajasthan,4,12,Deal 1,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,55.3,3983.6,0.0,0,1745.28,5728.88,Stayed,,,0,7-12mo,2,477.4066666666667,1745.28,0.30464593428383907,0.0,1,1,0,1,0,Premium-Ready
98842-DEL,Female,61,Yes,Delhi,12,12,No Deal,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.3,2281.6,0.0,0,979.94,3261.54,Stayed,,,0,7-12mo,3,271.795,979.94,0.30045316016360374,0.0,0,0,0,1,1,Loyal
46810-MAH,Male,26,Yes,Maharashtra,11,5,No Deal,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,76.1,1054.8,0.0,0,514.22,1569.02,Stayed,,,0,0-6mo,7,313.804,514.22,0.3277332347580018,0.0,1,0,0,1,0,Loyal
32034-UTT,Female,23,Yes,Uttar Pradesh,15,4,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,100.45,3096.9,0.0,80,1034.7,4211.6,Stayed,,,0,0-6mo,4,1052.9,1114.7,0.2646737581916611,0.0,0,1,1,1,0,Medium-Risk
